,property_type,area_m2,price_usd,lat,lon,state
4930,apartment,Rio de Janeiro,Southeast,-22.849508,-43.335503,$70.00
4931,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,$94.00
4932,apartment,Rio de Janeiro,Southeast,-22.94775,-43.192875,$100.00
4933,apartment,Rio de Janeiro,Southeast,-22.92046,-43.26667,$71.00
4934,house,Rio de Janeiro,Southeast,-22.8772121,-43.0274049,$250.00
4935,house,Rio de Janeiro,Southeast,-22.9887865,-43.4586254,$160.00
4936,apartment,Rio de Janeiro,Southeast,-22.903751,-43.123253,$108.00
4937,house,Rio de Janeiro,Southeast,-22.836517,-43.27874,$240.00
4938,apartment,Rio de Janeiro,Southeast,-23.0180769,-43.4714306,$85.00
4939,apartment,Rio de Janeiro,Southeast,-22.966585,-43.176834,$79.00
4940,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,$60.00
4941,apartment,Rio de Janeiro,Southeast,-22.976887,-43.226757,$87.00
4942,apartment,Rio de Janeiro,Southeast,-23.001354,-43.327053,$126.00
4943,house,Rio de Janeiro,Southeast,-22.862112,-42.021259,$100.00
4944,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$75.00
4945,apartment,Rio de Janeiro,Southeast,-22.966585,-43.176834,$66.00
4946,apartment,Rio de Janeiro,Southeast,-22.9401016,-43.3386278,$158.00
4947,apartment,Rio de Janeiro,Southeast,-23.013484,-43.4479815,$120.00
4948,apartment,Rio de Janeiro,Southeast,-22.9190832,-43.2438383,$90.00
4949,apartment,Rio de Janeiro,Southeast,-22.919479,-43.255955,$115.00
4950,apartment,Rio de Janeiro,Southeast,-22.941902,-43.177921,$90.00
4951,apartment,Rio de Janeiro,Southeast,-22.9264913,-43.3624252,$65.00
4952,house,Rio de Janeiro,Southeast,-22.921408,-43.380138,$209.00
4953,apartment,Rio de Janeiro,Southeast,-22.9422915,-43.3323672,$60.00
4954,apartment,Rio de Janeiro,Southeast,-22.8981152,-43.3536673,
4955,apartment,Rio de Janeiro,Southeast,-22.95579,-43.183189,
4956,apartment,Rio de Janeiro,Southeast,-22.977299,-43.230293,$83.00
4957,apartment,Rio de Janeiro,Southeast,-22.8954967,-43.2790147,$70.00
4958,apartment,Rio de Janeiro,Southeast,-22.893415,-42.033401,$134.00
4959,apartment,Rio de Janeiro,Southeast,-22.845272,-43.264023,$72.00
4960,apartment,Rio de Janeiro,Southeast,-22.919714,-43.238762,$68.00
4961,apartment,Rio de Janeiro,Southeast,-22.920027,-43.08971,$62.00
4962,house,Rio de Janeiro,Southeast,-22.9300901,-43.3889107,$179.00
4963,apartment,Rio de Janeiro,Southeast,-22.962196,-43.178349,
4964,apartment,Rio de Janeiro,Southeast,-22.928535,-43.25042,$59.00
4965,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$120.00
4966,apartment,Rio de Janeiro,Southeast,-22.901888,-43.10659,$110.00
4967,apartment,Rio de Janeiro,Southeast,-22.924335,-43.234013,$104.00
4968,apartment,Rio de Janeiro,Southeast,-23.023577,-43.471703,$146.00
4969,apartment,Rio de Janeiro,Southeast,-23.0030948,-43.4272602,$90.00
4970,house,Rio de Janeiro,Southeast,-22.903744,-43.28574,$70.00
4971,apartment,Rio de Janeiro,Southeast,-22.962196,-43.178349,$90.00
4972,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$197.00
4973,apartment,Rio de Janeiro,Southeast,-22.986446,-43.224941,$100.00
4974,apartment,Rio de Janeiro,Southeast,-23.000669,-43.392197,$106.00
4975,apartment,Rio de Janeiro,Southeast,-22.953012,-43.176315,
4976,apartment,Rio de Janeiro,Southeast,-22.906544,-43.269073,$95.00
4977,house,Rio de Janeiro,Southeast,-22.892319,-43.27689,$220.00
4978,house,Rio de Janeiro,Southeast,-22.9265203,-43.3658139,$133.00
4979,house,Rio de Janeiro,Southeast,-22.881121,-42.016003,
4980,apartment,Rio de Janeiro,Southeast,-22.9711375,-43.1903036,$85.00
4981,apartment,Rio de Janeiro,Southeast,-22.9223407,-43.2179683,$68.00
4982,apartment,Rio de Janeiro,Southeast,-23.012153,-43.447824,$90.00
4983,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,$73.00
4984,house,Rio de Janeiro,Southeast,-22.834719,-43.043167,$200.00
4985,apartment,Rio de Janeiro,Southeast,-22.979204,-43.18985,
4986,apartment,Rio de Janeiro,Southeast,-22.838696,-43.312908,$100.00
4987,apartment,Rio de Janeiro,Southeast,-22.927261,-43.232475,$107.00
4988,apartment,Rio de Janeiro,Southeast,-22.905481,-43.384964,$103.00
4989,apartment,Rio de Janeiro,Southeast,-22.8073569,-43.178704,$70.00
4990,apartment,Rio de Janeiro,Southeast,-22.928291,-43.376186,
4991,apartment,Rio de Janeiro,Southeast,-22.966846,-43.192875,$90.00
4992,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$69.00
4993,apartment,Rio de Janeiro,Southeast,-22.927397,-43.229313,$87.00
4994,apartment,Rio de Janeiro,Southeast,-22.983685,-43.222523,
4995,house,Rio de Janeiro,Southeast,-22.9639994,-43.3329511,$163.00
4996,apartment,Rio de Janeiro,Southeast,-22.928911,-43.359688,$58.00
4997,apartment,Rio de Janeiro,Southeast,-22.903034,-43.109287,$140.00
4998,apartment,Rio de Janeiro,Southeast,-22.774698,-41.9294732,$55.00
4999,house,Rio de Janeiro,Southeast,-22.9276635,-43.0120895,$118.00
5000,apartment,Rio de Janeiro,Southeast,-23.003302,-43.328812,$56.00
5001,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$57.00
5002,apartment,Rio de Janeiro,Southeast,-22.886339,-43.350861,$60.00
5003,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$92.00
5004,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$81.00
5005,apartment,Rio de Janeiro,Southeast,-22.911198,-43.294567,$70.00
5006,apartment,Rio de Janeiro,Southeast,-22.9773898,-43.1961263,$83.00
5007,house,Rio de Janeiro,Southeast,-22.9150872,-43.3940058,$80.00
5008,house,Rio de Janeiro,Southeast,-23.0057347,-44.3157591,$180.00
5009,apartment,Rio de Janeiro,Southeast,-22.5089347,-43.1833384,$150.00
5010,apartment,Rio de Janeiro,Southeast,-22.963121,-43.17466,
5011,house,Rio de Janeiro,Southeast,-22.834719,-43.043167,$225.00
5012,apartment,Rio de Janeiro,Southeast,-22.906979,-43.284798,$180.00
5013,apartment,Rio de Janeiro,Southeast,-22.951616,-43.206188,$75.00
5014,apartment,Rio de Janeiro,Southeast,-22.962196,-43.178349,$87.00
5015,apartment,Rio de Janeiro,Southeast,-22.927595,-43.254066,$82.00
5016,house,Rio de Janeiro,Southeast,-23.023577,-43.471703,
5017,apartment,Rio de Janeiro,Southeast,-22.98501,-43.208004,$80.00
5018,apartment,Rio de Janeiro,Southeast,-22.928291,-43.376186,$76.00
5019,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$99.00
5020,house,Rio de Janeiro,Southeast,-22.92935,-43.243168,$188.00
5021,house,Rio de Janeiro,Southeast,-22.932421,-43.007343,$132.00
5022,house,Rio de Janeiro,Southeast,-22.921131,-43.245701,$216.00
5023,house,Rio de Janeiro,Southeast,-22.914576,-43.259403,$180.00
5024,apartment,Rio de Janeiro,Southeast,-22.94021,-43.357635,
5025,apartment,Rio de Janeiro,Southeast,-22.932674,-43.188034,
5026,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,
5027,apartment,Rio de Janeiro,Southeast,-22.955729,-43.190456,
5028,apartment,Rio de Janeiro,Southeast,-22.936117,-43.339569,$102.00
5029,apartment,Rio de Janeiro,Southeast,-22.89473,-43.346363,$75.00
5030,apartment,Rio de Janeiro,Southeast,-22.880537,-43.341831,$110.00
5031,house,Rio de Janeiro,Southeast,-22.8351872,-43.716045,
5032,apartment,Rio de Janeiro,Southeast,-22.919437,-43.387928,$57.00
5033,apartment,Rio de Janeiro,Southeast,-22.894394,-42.041065,$68.00
5034,house,Rio de Janeiro,Southeast,-22.93346,-43.339436,$150.00
5035,apartment,Rio de Janeiro,Southeast,-22.786097,-43.305958,$70.00
5036,apartment,Rio de Janeiro,Southeast,-22.962273,-43.169266,$89.00
5037,apartment,Rio de Janeiro,Southeast,-23.001205,-43.341537,$120.00
5038,apartment,Rio de Janeiro,Southeast,-22.989658,-43.351852,$155.00
5039,house,Rio de Janeiro,Southeast,-22.933168,-43.359055,$120.00
5040,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,$72.00
5041,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$70.00
5042,apartment,Rio de Janeiro,Southeast,-22.905416,-43.271584,$58.00
5043,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,$87.00
5044,apartment,Rio de Janeiro,Southeast,-22.927595,-43.254066,$112.00
5045,apartment,Rio de Janeiro,Southeast,-22.923012,-43.232719,$91.00
5046,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,$137.00
5047,house,Rio de Janeiro,Southeast,-22.9212353,-43.3537287,$93.00
5048,apartment,Rio de Janeiro,Southeast,-23.008074,-43.305847,$106.00
5049,apartment,Rio de Janeiro,Southeast,-22.845272,-43.264023,$65.00
5050,apartment,Rio de Janeiro,Southeast,-22.8448226,-43.2872876,$60.00
5051,house,Rio de Janeiro,Southeast,-22.965698,-43.036491,$160.00
5052,apartment,Rio de Janeiro,Southeast,-22.91893,-43.214657,$65.00
5053,apartment,Rio de Janeiro,Southeast,-22.902929,-43.123837,$127.00
5054,house,Rio de Janeiro,Southeast,-22.9450411,-43.3323753,$190.00
5055,apartment,Rio de Janeiro,Southeast,-22.900242,-43.108475,$113.00
5056,apartment,Rio de Janeiro,Southeast,-22.929174,-43.231567,$54.00
5057,apartment,Rio de Janeiro,Southeast,-22.8091951,-43.1813078,$57.00
5058,apartment,Rio de Janeiro,Southeast,-22.936693,-43.183189,$78.00
5059,apartment,Rio de Janeiro,Southeast,-22.938538,-43.247948,$87.00
5060,house,Rio de Janeiro,Southeast,-22.95709,-43.596725,$80.00
5061,apartment,Rio de Janeiro,Southeast,-22.871363,-43.631432,$208.00
5062,apartment,Rio de Janeiro,Southeast,-22.913643,-43.264267,$110.00
5063,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$82.00
5064,apartment,Rio de Janeiro,Southeast,-22.9021693,-43.2553512,$53.00
5065,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,$130.00
5066,apartment,Rio de Janeiro,Southeast,-22.979204,-43.18985,$85.00
5067,apartment,Rio de Janeiro,Southeast,-22.9310099,-43.3256779,$113.00
5068,apartment,Rio de Janeiro,Southeast,-23.008609,-43.332567,$89.00
5069,apartment,Rio de Janeiro,Southeast,-22.957552,-43.060768,$86.00
5070,apartment,Rio de Janeiro,Southeast,-23.0257594,-43.4639112,$108.00
5071,apartment,Rio de Janeiro,Southeast,-22.975958,-43.324638,$144.00
5072,apartment,Rio de Janeiro,Southeast,-23.020416,-43.492641,$65.00
5073,apartment,Rio de Janeiro,Southeast,-22.9969239,-43.3872942,$100.00
5074,apartment,Rio de Janeiro,Southeast,-23.00938,-43.447727,$70.00
5075,apartment,Rio de Janeiro,Southeast,-22.924101,-43.37141,$104.00
5076,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,$85.00
5077,apartment,Rio de Janeiro,Southeast,-22.908197,-43.064289,$58.00
5078,house,Rio de Janeiro,Southeast,-22.465082,-41.939487,$140.00
5079,house,Rio de Janeiro,Southeast,-22.928885,-43.256371,$140.00
5080,apartment,Rio de Janeiro,Southeast,-22.901218,-43.10239,$154.00
5081,apartment,Rio de Janeiro,Southeast,-22.913643,-43.264267,$80.00
5082,apartment,Rio de Janeiro,Southeast,-22.931025,-43.378155,$73.00
5083,house,Rio de Janeiro,Southeast,-22.919104,-43.402119,$130.00
5084,apartment,Rio de Janeiro,Southeast,-22.9173922,-43.2448242,$80.00
5085,apartment,Rio de Janeiro,Southeast,-22.924335,-43.234013,$68.00
5086,apartment,Rio de Janeiro,Southeast,-22.919458,-43.267185,$82.00
5087,house,Rio de Janeiro,Southeast,-22.9261791,-42.8239878,$145.00
5088,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,$78.00
5089,apartment,Rio de Janeiro,Southeast,-22.901005,-43.111153,$220.00
5090,apartment,Rio de Janeiro,Southeast,-22.902739,-43.104069,$123.00
5091,house,Rio de Janeiro,Southeast,-22.9425303,-43.0309212,$100.00
5092,house,Rio de Janeiro,Southeast,-22.809685,-43.354809,$184.00
5093,apartment,Rio de Janeiro,Southeast,-22.889437,-43.117775,$57.00
5094,apartment,Rio de Janeiro,Southeast,-22.927452,-43.179356,$94.00
5095,apartment,Rio de Janeiro,Southeast,-22.927574,-43.366558,$90.00
5096,house,Rio de Janeiro,Southeast,-22.921408,-43.380138,
5097,house,Rio de Janeiro,Southeast,-22.465082,-41.939487,
5098,apartment,Rio de Janeiro,Southeast,-22.836517,-43.27874,$215.00
5099,apartment,Rio de Janeiro,Southeast,-22.973068,-43.382183,$99.00
5100,apartment,Rio de Janeiro,Southeast,-23.0191602,-43.4566852,
5101,apartment,Rio de Janeiro,Southeast,-22.928911,-43.359688,$59.00
5102,house,Rio de Janeiro,Southeast,-22.906662,-43.278404,$91.00
5103,apartment,Rio de Janeiro,Southeast,-22.924335,-43.234013,$74.00
5104,apartment,Rio de Janeiro,Southeast,-22.934788,-43.327747,$80.00
5105,apartment,Rio de Janeiro,Southeast,-22.89473,-43.346363,$122.00
5106,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$105.00
5107,apartment,Rio de Janeiro,Southeast,-22.939253,-43.341537,$54.00
5108,apartment,Rio de Janeiro,Southeast,-23.0244911,-43.4632092,$112.00
5109,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,$174.00
5110,apartment,Rio de Janeiro,Southeast,-22.924335,-43.234013,$124.00
5111,apartment,Rio de Janeiro,Southeast,-22.912468,-43.226757,$110.00
5112,house,Rio de Janeiro,Southeast,-22.911667,-43.40184,$100.00
5113,apartment,Rio de Janeiro,Southeast,-22.916822,-43.259113,$100.00
5114,apartment,Rio de Janeiro,Southeast,-22.879431,-43.374584,$70.00
5115,apartment,Rio de Janeiro,Southeast,-22.903921,-43.0984,$90.00
5116,apartment,Rio de Janeiro,Southeast,-22.952101,-43.195904,$67.00
5117,house,Rio de Janeiro,Southeast,-22.5163233,-41.9493034,$112.00
5118,apartment,Rio de Janeiro,Southeast,-22.96572,-43.3854864,
5119,apartment,Rio de Janeiro,Southeast,-22.913736,-43.272068,
5120,apartment,Rio de Janeiro,Southeast,-22.918991,-43.207397,$56.00
5121,apartment,Rio de Janeiro,Southeast,-22.912468,-43.226757,$94.00
5122,apartment,Rio de Janeiro,Southeast,-22.824972,-43.330673,$150.00
5123,apartment,Rio de Janeiro,Southeast,-22.9667614,-43.1854437,$80.00
5124,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$80.00
5125,apartment,Rio de Janeiro,Southeast,-22.906933,-43.289089,$90.00
5126,apartment,Rio de Janeiro,Southeast,-22.986446,-43.224941,$94.00
5127,apartment,Rio de Janeiro,Southeast,-22.941572,-43.361382,$56.00
5128,apartment,Rio de Janeiro,Southeast,-22.936752,-43.175926,$98.00
5129,apartment,Rio de Janeiro,Southeast,-22.906544,-43.269073,
5130,apartment,Rio de Janeiro,Southeast,-22.899166,-43.280857,$92.00
5131,apartment,Rio de Janeiro,Southeast,-23.023577,-43.471703,$86.00
5132,house,Rio de Janeiro,Southeast,-22.928919,-43.255779,$112.00
5133,apartment,Rio de Janeiro,Southeast,-22.938837,-43.175385,$80.00
5134,apartment,Rio de Janeiro,Southeast,-22.898926,-43.105171,$90.00
5135,apartment,Rio de Janeiro,Southeast,-22.931702,-43.242825,$204.00
5136,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,$94.00
5137,apartment,Rio de Janeiro,Southeast,-22.9737124,-43.0320769,$114.00
5138,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$70.00
5139,apartment,Rio de Janeiro,Southeast,-22.9021872,-43.261727,$78.00
5140,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$62.00
5141,apartment,Rio de Janeiro,Southeast,-22.9170858,-43.3848614,$85.00
5142,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,$64.00
5143,apartment,Rio de Janeiro,Southeast,-22.9152116,-43.2323635,$54.00
5144,apartment,Rio de Janeiro,Southeast,-22.874758,-43.267864,$67.00
5145,apartment,Rio de Janeiro,Southeast,-22.906738,-43.3021475,
5146,apartment,Rio de Janeiro,Southeast,-22.925213,-43.18095,$54.00
5147,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$118.00
5148,house,Rio de Janeiro,Southeast,-22.7128131,-43.5538692,
5149,house,Rio de Janeiro,Southeast,-22.9096686,-43.0628843,$196.00
5150,apartment,Rio de Janeiro,Southeast,-22.836403,-43.29324,$77.00
5151,apartment,Rio de Janeiro,Southeast,-22.989658,-43.351852,$110.00
5152,apartment,Rio de Janeiro,Southeast,-22.9188096,-43.218139,$140.00
5153,apartment,Rio de Janeiro,Southeast,-22.9029913,-43.2447949,
5154,apartment,Rio de Janeiro,Southeast,-22.899942,-43.281296,$73.00
5155,apartment,Rio de Janeiro,Southeast,-22.855797,-43.253361,$106.00
5156,apartment,Rio de Janeiro,Southeast,-23.013369,-43.4557,
5157,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$108.00
5158,apartment,Rio de Janeiro,Southeast,-22.907892,-43.109676,$170.00
5159,apartment,Rio de Janeiro,Southeast,-22.9287806,-43.2433359,$70.00
5160,apartment,Rio de Janeiro,Southeast,-23.001205,-43.341537,$65.00
5161,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$140.00
5162,house,Rio de Janeiro,Southeast,-22.9356689,-43.3239182,$124.00
5163,house,Rio de Janeiro,Southeast,-22.884359,-42.810345,$130.00
5164,house,Rio de Janeiro,Southeast,-22.9345433,-43.0719384,$200.00
5165,apartment,Rio de Janeiro,Southeast,-22.917025,-43.262188,$61.00
5166,apartment,Rio de Janeiro,Southeast,-22.9192762,-43.2541998,$60.00
5167,house,Rio de Janeiro,Southeast,-22.9593502,-43.4463558,$170.00
5168,apartment,Rio de Janeiro,Southeast,-23.014643,-43.457668,$162.00
5169,house,Rio de Janeiro,Southeast,-22.870684,-42.030293,
5170,apartment,Rio de Janeiro,Southeast,-23.023577,-43.471703,
5171,apartment,Rio de Janeiro,Southeast,-22.98501,-43.208004,$60.00
5172,house,Rio de Janeiro,Southeast,-22.89933,-43.351418,$85.00
5173,apartment,Rio de Janeiro,Southeast,-22.924335,-43.234013,$112.00
5174,apartment,Rio de Janeiro,Southeast,-22.962952,-43.183189,$82.00
5175,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,$100.00
5176,apartment,Rio de Janeiro,Southeast,-22.963121,-43.17466,$60.00
5177,apartment,Rio de Janeiro,Southeast,-22.890247,-43.27874,$66.00
5178,apartment,Rio de Janeiro,Southeast,-22.903627,-43.124226,$95.00
5179,apartment,Rio de Janeiro,Southeast,-22.9154309,-43.3798495,$76.00
5180,apartment,Rio de Janeiro,Southeast,-22.9553136,-43.1888871,$92.00
5181,house,Rio de Janeiro,Southeast,-22.8013977,-43.1802599,$151.00
5182,apartment,Rio de Janeiro,Southeast,-22.933544,-43.337135,$106.00
5183,apartment,Rio de Janeiro,Southeast,-23.0200491,-43.46821,$110.00
5184,apartment,Rio de Janeiro,Southeast,-22.886667,-43.12096,$140.00
5185,apartment,Rio de Janeiro,Southeast,-22.962196,-43.178349,$130.00
5186,apartment,Rio de Janeiro,Southeast,-22.749582,-42.8708,$71.00
5187,apartment,Rio de Janeiro,Southeast,-22.855797,-43.253361,$58.00
5188,apartment,Rio de Janeiro,Southeast,-22.932932,-43.238937,$107.00
5189,apartment,Rio de Janeiro,Southeast,-22.9323979,-43.3491243,$67.00
5190,apartment,Rio de Janeiro,Southeast,-22.9967847,-43.5080334,$112.00
5191,apartment,Rio de Janeiro,Southeast,-22.89896,-43.290958,$64.00
5192,house,Rio de Janeiro,Southeast,-22.781237,-41.949409,$100.00
5193,apartment,Rio de Janeiro,Southeast,-22.8902254,-43.2768174,$81.00
5194,house,Rio de Janeiro,Southeast,-22.886667,-43.12096,$84.00
5195,apartment,Rio de Janeiro,Southeast,-22.936752,-43.175926,$134.00
5196,apartment,Rio de Janeiro,Southeast,-22.962273,-43.169266,$130.00
5197,apartment,Rio de Janeiro,Southeast,-22.914576,-43.259403,
5198,apartment,Rio de Janeiro,Southeast,-22.898705,-43.043774,$57.00
5199,apartment,Rio de Janeiro,Southeast,-22.90551,-43.280849,$74.00
5200,apartment,Rio de Janeiro,Southeast,-22.940249,-43.199631,$107.00
5201,house,Rio de Janeiro,Southeast,-22.504393,-41.919449,$76.00
5202,apartment,Rio de Janeiro,Southeast,-22.931274,-43.348412,$84.00
5203,apartment,Rio de Janeiro,Southeast,-22.898705,-43.043774,$78.00
5204,house,Rio de Janeiro,Southeast,-22.924335,-43.234013,$190.00
5205,apartment,Rio de Janeiro,Southeast,-22.878649,-43.265549,$69.00
5206,apartment,Rio de Janeiro,Southeast,-22.901222,-43.103954,$104.00
5207,house,Rio de Janeiro,Southeast,-22.9398892,-43.3473344,
5208,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,$170.00
5209,house,Rio de Janeiro,Southeast,-22.899759,-43.317394,$72.00
5210,house,Rio de Janeiro,Southeast,-22.941095,-43.31498,$178.00
5211,apartment,Rio de Janeiro,Southeast,-23.009256,-43.422048,
5212,apartment,Rio de Janeiro,Southeast,-22.9628682,-43.1700482,$75.00
5213,apartment,Rio de Janeiro,Southeast,-22.836517,-43.27874,
5214,apartment,Rio de Janeiro,Southeast,-22.889437,-43.117775,$55.00
5215,apartment,Rio de Janeiro,Southeast,-22.917025,-43.262188,$160.00
5216,apartment,Rio de Janeiro,Southeast,-22.9681736,-43.3907025,$71.00
5217,apartment,Rio de Janeiro,Southeast,-22.973068,-43.382183,$83.00
5218,house,Rio de Janeiro,Southeast,-22.9245557,-43.3523372,$148.00
5219,apartment,Rio de Janeiro,Southeast,-22.985123,-43.195297,
5220,apartment,Rio de Janeiro,Southeast,-23.0219358,-43.4767032,
5221,apartment,Rio de Janeiro,Southeast,-22.9676159,-43.4132024,$63.00
5222,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$240.00
5223,apartment,Rio de Janeiro,Southeast,-22.979204,-43.18985,$55.00
5224,house,Rio de Janeiro,Southeast,-22.941095,-43.31498,$128.00
5225,apartment,Rio de Janeiro,Southeast,-23.012123,-43.4434248,$113.00
5226,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,
5227,apartment,Rio de Janeiro,Southeast,-22.974054,-43.187428,$69.00
5228,apartment,Rio de Janeiro,Southeast,-22.934788,-43.327747,$82.00
5229,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$106.00
5230,apartment,Rio de Janeiro,Southeast,-22.90151,-43.283844,$65.00
5231,apartment,Rio de Janeiro,Southeast,-22.917025,-43.262188,$62.00
5232,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,$91.00
5233,apartment,Rio de Janeiro,Southeast,-22.788343,-42.137508,$80.00
5234,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$89.00
5235,apartment,Rio de Janeiro,Southeast,-22.930645,-43.240059,
5236,apartment,Rio de Janeiro,Southeast,-22.947811,-43.185612,$111.00
5237,apartment,Rio de Janeiro,Southeast,-22.9256401,-43.376147,$65.00
5238,apartment,Rio de Janeiro,Southeast,-22.974758,-43.197716,$114.00
5239,apartment,Rio de Janeiro,Southeast,-22.939579,-43.249523,$57.00
5240,apartment,Rio de Janeiro,Southeast,-22.944958,-43.240059,$110.00
5241,apartment,Rio de Janeiro,Southeast,-22.943672,-43.181221,$90.00
5242,apartment,Rio de Janeiro,Southeast,-23.0177659,-43.4817397,$64.00
5243,apartment,Rio de Janeiro,Southeast,-22.930389,-43.269073,$62.00
5244,house,Rio de Janeiro,Southeast,-22.906933,-43.289089,$110.00
5245,house,Rio de Janeiro,Southeast,-22.937475,-43.36084,$110.00
5246,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,$92.00
5247,apartment,Rio de Janeiro,Southeast,-22.9154309,-43.3798495,
5248,apartment,Rio de Janeiro,Southeast,-22.912468,-43.226757,$73.00
5249,house,Rio de Janeiro,Southeast,-22.890429,-43.089886,$75.00
5250,apartment,Rio de Janeiro,Southeast,-22.975958,-43.324638,$60.00
5251,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,$87.00
5252,apartment,Rio de Janeiro,Southeast,-22.924101,-43.37141,$61.00
5253,apartment,Rio de Janeiro,Southeast,-22.920021,-43.221275,$138.00
5254,house,Rio de Janeiro,Southeast,-22.899759,-43.317394,$108.00
5255,apartment,Rio de Janeiro,Southeast,-23.000669,-43.392197,$114.00
5256,apartment,Rio de Janeiro,Southeast,-22.96744,-43.21587,$85.00
5257,apartment,Rio de Janeiro,Southeast,-22.962952,-43.183189,$77.00
5258,house,Rio de Janeiro,Southeast,-22.940199,-43.0527096,$191.00
5259,apartment,Rio de Janeiro,Southeast,-22.9407541,-43.3345891,$94.00
5260,house,Rio de Janeiro,Southeast,-22.607416,-42.008881,$146.00
5261,apartment,Rio de Janeiro,Southeast,-22.956734,-43.198471,$68.00
5262,apartment,Rio de Janeiro,Southeast,-23.0150389,-43.5199689,$91.00
5263,house,Rio de Janeiro,Southeast,-22.9076,-43.104118,$113.00
5264,apartment,Rio de Janeiro,Southeast,-22.9375112,-43.3503738,
5265,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$118.00
5266,house,Rio de Janeiro,Southeast,-22.927393,-43.043774,$226.00
5267,apartment,Rio de Janeiro,Southeast,-22.984419,-43.192619,$115.00
5268,house,Rio de Janeiro,Southeast,-22.9379952,-43.0715504,
5269,apartment,Rio de Janeiro,Southeast,-22.906544,-43.269073,$63.00
5270,apartment,Rio de Janeiro,Southeast,-22.900311,-43.288967,$56.00
5271,apartment,Rio de Janeiro,Southeast,-22.907639,-43.291534,
5272,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,$100.00
5273,apartment,Rio de Janeiro,Southeast,-23.0043397,-43.3885107,$105.00
5274,house,Rio de Janeiro,Southeast,-22.857649,-43.308479,$205.00
5275,house,Rio de Janeiro,Southeast,-22.931858,-43.0219603,$100.00
5276,apartment,Rio de Janeiro,Southeast,-22.9395435,-43.2499775,$77.00
5277,apartment,Rio de Janeiro,Southeast,-22.928306,-43.230246,$240.00
5278,apartment,Rio de Janeiro,Southeast,-23.001354,-43.327053,$125.00
5279,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$80.00
5280,apartment,Rio de Janeiro,Southeast,-22.983202,-43.226498,
5281,apartment,Rio de Janeiro,Southeast,-23.0204992,-43.4814946,$121.00
5282,apartment,Rio de Janeiro,Southeast,-22.92754,-43.3911704,$53.00
5283,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$96.00
5284,apartment,Rio de Janeiro,Southeast,-22.836403,-43.29324,$110.00
5285,apartment,Rio de Janeiro,Southeast,-22.906662,-43.278404,$72.00
5286,apartment,Rio de Janeiro,Southeast,-22.902739,-43.104069,$92.00
5287,house,Rio de Janeiro,Southeast,-22.9488103,-43.3312894,$96.00
5288,apartment,Rio de Janeiro,Southeast,-23.0309651,-43.4811844,$57.00
5289,house,Rio de Janeiro,Southeast,-22.9537656,-43.3377875,$237.00
5290,apartment,Rio de Janeiro,Southeast,-23.007523,-43.485062,$181.00
5291,apartment,Rio de Janeiro,Southeast,-22.911716,-43.067528,$90.00
